Unnamed: 0,resp_id,any_missing,party_lean,gender,highest_edu,trust_gov_dc_V241229,trust_court_system_V241230,corrupt_officials_V241233,trust_people_V241234,trust_election_officials_V241315,trust_judiciary_V242419,trust_gov_V242418,trust_congress_V242417,trust_news_media_V241335,trust_social_media_V242422,trust_parties_V242421,trust_scientists_V242420,x,y
3859,325529,False,Lean Dem,Male,HS,4,2,3,3,3,1,2,2,2,3,3,1,-25.945374,-50.55649
3860,325559,False,Lean Dem,Male,Bachelors,2,4,4,2,5,2,2,3,4,2,3,1,-21.18644,65.20642
3861,325591,False,Strong Rep,Female,Bachelors,4,2,3,2,4,2,2,2,2,2,2,2,-49.994514,-61.598484
3862,325792,False,Lean Dem,Female,Advanced Degree,3,2,3,3,4,2,2,2,3,2,2,2,-57.11446,-36.55512
3863,325892,False,Strong Rep,Male,Bachelors,5,3,4,2,5,1,4,2,1,4,2,2,-1.3340057,-81.323555
3864,326082,False,Strong Rep,Male,Some college,5,5,1,4,1,2,2,3,1,3,2,4,19.572311,-63.69058
3865,326422,False,Lean Rep,Male,Advanced Degree,4,4,3,3,3,2,2,2,3,2,4,2,-31.628567,-27.371061
3866,326526,False,Lean Dem,Male,Bachelors,4,3,2,2,5,2,3,3,3,2,4,1,-8.109994,24.66005
3867,326535,False,Not strong Dem,Female,Some college,5,5,1,4,1,4,4,3,2,3,3,3,84.93458,-11.886092
3868,326797,False,Strong Dem,Female,Bachelors,4,4,2,4,3,3,3,3,2,3,3,2,58.35988,19.311394
3869,326812,False,Strong Dem,Male,Advanced Degree,3,2,4,2,5,2,2,2,3,2,2,2,-72.297325,-44.944588
3870,326875,False,Strong Rep,Female,HS,4,4,2,5,3,2,2,2,4,2,2,2,-33.35589,-32.795795
3871,326904,False,Strong Dem,Female,Bachelors,2,2,3,2,4,2,2,2,4,2,2,1,-82.08471,-12.096004
3872,326928,False,Lean Dem,Female,Bachelors,3,3,3,4,4,2,2,2,2,2,3,2,-37.211456,-13.586312
3873,327292,False,Lean Dem,Male,Advanced Degree,3,4,2,2,5,4,2,4,2,1,4,1,37.91149,72.38418
3874,327329,False,Lean Dem,Male,Some college,4,3,2,4,3,2,3,2,3,2,2,2,3.3726099,-51.990417
3875,327381,False,Not strong Dem,Female,HS,4,2,4,2,4,3,2,3,1,3,2,1,-25.642185,28.907383
3876,327431,False,Strong Dem,Female,HS,2,2,4,2,5,2,2,2,3,2,2,1,-92.497574,-5.6543026
3877,327462,False,Lean Dem,Male,<HS,4,3,3,4,2,3,2,2,2,2,3,1,11.410544,-3.795541
3878,327514,False,Not strong Dem,Female,Some college,4,2,4,3,5,2,2,2,3,2,3,1,-50.374016,26.27729
3879,327543,False,Not strong Rep,Male,HS,3,2,3,2,3,2,2,2,1,3,2,1,-34.08334,-53.87798
3880,327609,False,Strong Dem,Female,Advanced Degree,4,4,4,2,4,2,2,3,4,2,2,1,-35.583126,39.937634
3881,327799,False,Strong Dem,Female,Advanced Degree,2,2,4,2,5,1,2,1,5,3,2,1,-79.58423,4.7808604
3882,327856,False,Lean Dem,Male,Bachelors,3,2,3,2,2,2,2,2,3,2,3,2,-28.209846,-8.761646
3883,327994,False,Lean Dem,Male,HS,4,4,3,4,5,2,3,2,4,2,3,1,-51.472782,-8.010296
3884,328123,False,Strong Dem,Male,Bachelors,2,3,3,4,4,2,2,2,4,4,2,2,-55.01883,-22.005962
3885,328240,False,Strong Dem,Female,Some college,3,4,3,2,2,3,2,2,2,2,3,1,-9.703417,-28.487423
3886,328450,False,Not strong Rep,Female,HS,5,4,2,4,4,2,4,2,2,3,3,1,17.01844,-50.229584
3887,328506,False,Not strong Rep,Male,Advanced Degree,4,3,3,4,2,2,2,2,2,3,2,2,-19.108301,-68.02437
3888,328537,False,Strong Rep,Female,<HS,3,2,3,1,3,2,2,2,4,1,2,1,-75.782845,7.90734
3889,328683,False,Lean Dem,Male,Bachelors,3,2,4,2,3,2,2,2,2,4,2,1,-35.241207,-51.842037
3890,328812,False,Strong Rep,Female,Some college,4,4,2,4,4,2,4,4,1,4,3,2,55.646526,-34.362892
3891,328824,False,Strong Rep,Male,Advanced Degree,3,3,3,3,3,2,2,2,2,3,2,2,-27.765968,-65.674286
3892,328840,False,Lean Dem,Male,HS,4,2,2,2,2,2,2,2,2,2,2,1,-50.044434,-56.276142
3893,328984,False,Lean Rep,Male,Some college,2,2,3,4,3,2,2,2,3,4,2,3,-54.085358,-22.733923
3894,329059,False,Lean Rep,Female,HS,5,4,2,3,2,3,4,3,1,4,3,2,65.088554,-16.328115
3895,329404,False,Lean Dem,Male,<HS,4,2,4,3,2,3,4,2,1,2,4,4,48.455338,-10.275868
3896,329522,False,Strong Dem,Male,Bachelors,2,2,4,2,5,2,2,3,4,3,3,1,-35.639927,65.3319
3897,329659,False,Lean Dem,Male,Some college,4,4,2,3,3,2,4,3,3,4,4,1,25.75486,20.81527
3898,329714,False,Strong Dem,Female,Bachelors,4,4,3,3,4,2,2,2,4,2,2,1,-54.660805,-5.338897
3899,329721,False,Lean Rep,Male,Bachelors,4,4,3,3,5,2,2,2,3,4,4,1,-8.3737,-17.360426
3900,329726,False,Lean Rep,Female,Bachelors,4,2,3,3,5,2,2,3,3,2,3,2,-29.56439,55.00325
3901,329798,False,Lean Dem,Male,Some college,4,4,2,5,3,4,2,4,3,4,2,2,34.385986,31.050909
3902,329827,False,Strong Dem,Female,Bachelors,2,2,4,2,5,2,2,2,4,3,2,1,-88.453514,5.3896937
3903,329893,False,Not strong Rep,Female,Some college,4,4,2,4,3,3,3,3,2,3,3,2,58.360065,19.310963
3904,330021,False,Strong Dem,Male,Advanced Degree,4,2,4,2,4,2,2,3,4,1,3,1,-29.24368,57.26836
3905,330071,False,Strong Dem,Female,Some college,3,3,3,3,5,2,2,2,5,3,2,2,-56.21112,-21.076365
3906,330139,False,Lean Rep,Male,Some college,5,5,2,3,3,2,2,2,2,2,2,2,0.51292574,-55.90242
3907,330186,False,Strong Dem,Male,Advanced Degree,3,3,4,2,5,4,3,4,3,2,3,1,7.064247,79.455894
3908,330331,False,Strong Rep,Male,Some college,3,2,2,3,3,2,2,2,1,4,2,2,-19.923645,-57.23894
3909,330348,False,Lean Rep,Male,Bachelors,4,2,3,2,4,1,2,2,2,2,2,2,-48.453358,-60.002663
3910,330360,False,Strong Dem,Female,Advanced Degree,3,3,4,2,5,1,2,2,4,2,3,1,-54.08871,27.57353
3911,330404,False,Lean Dem,Nonbinary,Bachelors,3,4,3,2,5,2,3,2,3,3,4,2,-20.341248,22.345984
3912,330469,False,Strong Dem,Male,Advanced Degree,4,2,4,2,5,2,2,2,3,2,2,1,-88.62812,-3.3882377
3913,330587,False,Strong Dem,Male,Bachelors,4,3,4,2,5,3,3,3,4,1,3,1,18.904669,70.647675
3914,330767,False,Not strong Dem,Female,Advanced Degree,4,3,2,3,4,2,3,4,2,2,4,1,-4.5056787,25.195051
3915,330824,False,Lean Dem,Male,Some college,4,3,2,2,4,2,2,3,2,3,3,1,-7.412468,-8.802587
3916,330886,False,Not strong Dem,Female,HS,5,4,3,4,3,4,3,4,3,4,4,4,91.56609,3.3795626
3917,330896,False,Strong Dem,Female,Bachelors,3,4,3,3,3,2,2,2,2,2,2,2,-45.22116,-46.83157
3918,330993,False,Lean Rep,Male,Advanced Degree,5,4,3,2,3,2,2,4,1,4,2,2,9.264128,-66.30603
3919,330996,False,Not strong Rep,Male,Some college,4,2,2,2,3,2,2,2,2,3,4,2,-14.524037,-14.923642
3920,331041,False,Lean Dem,Female,<HS,2,3,4,4,2,3,2,2,2,2,2,2,-44.198933,-23.068943
3921,331126,False,Not strong Dem,Female,HS,4,4,3,4,3,2,3,3,5,2,2,1,-24.713444,17.520063
3922,331168,False,Not strong Rep,Female,HS,3,2,3,3,3,1,2,2,2,2,2,1,-83.21967,-21.206316
3923,331180,False,Strong Rep,Male,Bachelors,2,2,3,2,4,2,2,2,3,2,2,2,-63.613186,-40.153065
3924,331265,False,Lean Rep,Male,HS,4,4,2,2,3,2,2,2,1,4,2,2,-3.0521069,-63.89027
3925,331304,False,Not strong Dem,Male,Advanced Degree,2,2,4,2,4,2,2,2,1,4,4,1,-21.777447,-0.9182631
3926,331305,False,Lean Dem,Female,Some college,3,3,3,3,3,2,2,2,3,2,3,4,-23.961918,-27.814346
3927,331399,False,Not strong Rep,Female,HS,4,4,2,2,2,2,4,2,2,2,3,3,48.15201,-33.353077
3928,331503,False,Strong Rep,Male,Advanced Degree,3,4,2,4,1,2,2,3,2,2,4,1,14.522461,14.192347
3929,331565,False,Not strong Rep,Male,Some college,4,4,3,2,5,3,2,3,3,3,3,2,6.18569,62.280483
3930,331714,False,Strong Dem,Male,Advanced Degree,4,5,2,3,4,4,3,3,3,3,3,1,61.050056,45.20777
3931,331834,False,Independent,Male,<HS,4,5,2,3,3,2,4,3,2,3,4,2,25.61826,15.599617
3932,331869,False,Not strong Dem,Female,Advanced Degree,4,4,1,3,3,4,4,4,1,4,4,4,78.653595,-1.4782487
3933,331976,False,Lean Dem,Male,Some college,4,2,4,2,2,3,2,2,3,2,2,2,-54.05577,-57.618088
3934,332094,False,Lean Dem,Female,HS,3,2,2,4,5,2,2,2,3,2,2,2,-63.6862,-22.11768
3935,332272,False,Lean Dem,Female,Bachelors,2,3,4,2,4,2,2,2,2,2,3,2,-34.89854,-3.987583
3936,332433,False,Strong Dem,Female,Bachelors,3,3,3,4,5,2,2,2,3,1,2,1,-67.47642,-4.395037
3937,332687,False,Strong Rep,Male,HS,3,2,4,4,4,1,2,2,4,2,2,1,-70.24856,-17.251047
3938,332721,False,Strong Rep,Female,Advanced Degree,3,4,3,4,5,2,2,2,3,2,2,2,-38.15077,-30.903511
3939,332912,False,Strong Dem,Female,Bachelors,3,4,4,2,5,3,2,2,3,2,3,1,-53.5861,16.203682
3940,332958,False,Lean Dem,Male,HS,5,1,3,1,5,2,2,2,1,2,2,2,-49.57266,-61.904053
3941,333335,False,Not strong Rep,Female,Some college,3,3,4,2,2,2,2,2,2,3,2,1,-36.815002,-51.76162
3942,333344,False,Not strong Dem,Male,Bachelors,2,2,4,2,5,2,2,2,2,3,3,1,-24.922424,2.37047
3943,333458,False,Lean Dem,Male,HS,4,4,2,2,5,1,2,3,3,2,2,1,-25.625904,51.039463
3944,333673,False,Independent,Male,Some college,5,4,2,2,3,3,4,4,1,3,4,3,75.39486,2.3432744
3945,333687,False,Lean Rep,Male,Some college,5,3,3,3,3,2,3,3,2,3,3,3,64.37668,-35.67187
3946,333718,False,Lean Rep,Male,HS,4,4,2,3,5,2,3,2,5,4,3,3,26.166456,-53.51942
3947,333756,False,Not strong Dem,Female,Advanced Degree,2,2,4,2,5,2,2,2,3,2,3,1,-45.657448,33.139027
3948,333773,False,Strong Rep,Female,Bachelors,4,2,3,3,4,1,2,2,3,2,2,2,-70.78519,-30.00561
3949,333861,False,Strong Dem,Other,Bachelors,3,5,3,3,5,3,3,4,5,2,3,3,32.108772,45.417744
3950,333889,False,Not strong Rep,Male,<HS,5,4,3,2,4,2,2,2,1,4,3,2,-6.9805083,-23.881338
3951,334064,False,Lean Rep,Male,<HS,4,4,2,2,4,2,2,2,3,3,2,2,-5.358295,-58.50541
3952,334077,False,Lean Rep,Male,Some college,3,2,4,3,4,2,2,2,4,3,2,2,-56.295963,-24.615898
3953,334153,False,Strong Rep,Male,HS,5,3,3,3,5,2,2,4,1,2,2,2,-28.07102,38.00317
3954,334509,False,Lean Rep,Male,Advanced Degree,4,2,3,1,4,2,3,2,2,4,4,3,21.130335,-21.062397
3955,334573,False,Not strong Rep,Male,Advanced Degree,4,4,2,4,4,2,2,2,3,2,3,1,-12.828567,-33.5518
3956,334591,False,Lean Dem,Male,Advanced Degree,2,3,3,2,4,3,3,3,3,3,3,1,14.589466,81.91822
3957,334801,False,Strong Rep,Female,HS,5,4,2,3,1,2,4,3,1,4,4,4,48.064728,-28.339787
3958,334817,False,Lean Rep,Male,HS,3,2,3,3,3,2,2,2,3,2,2,2,-55.727234,-36.660618
3959,334823,False,Strong Dem,Female,HS,2,4,4,2,5,2,2,2,3,2,2,1,-69.36672,5.98797
3960,334906,False,Not strong Dem,Female,Some college,4,4,3,3,3,3,3,3,2,3,3,2,82.65395,19.18242
3961,335043,False,Lean Dem,Male,HS,2,3,3,3,2,3,3,3,2,3,3,3,43.084084,20.13251
3962,335208,False,Strong Dem,Female,Bachelors,2,2,3,2,4,2,3,3,4,2,3,1,-15.459453,39.60798
3963,335285,False,Not strong Rep,Female,Some college,3,4,2,2,3,2,2,2,2,3,3,2,-24.95564,-19.718153
3964,335322,False,Not strong Dem,Female,Some college,3,4,4,2,3,2,3,2,3,3,2,2,-42.50849,-65.7351
3965,335388,False,Not strong Rep,Female,Some college,4,3,3,2,3,2,4,3,1,4,4,2,22.578646,-18.062765
3966,335438,False,Lean Rep,Female,Some college,5,3,3,5,1,4,4,4,3,3,4,4,89.51065,1.7823588
3967,335445,False,Strong Dem,Male,Advanced Degree,2,4,3,2,5,4,2,2,3,3,2,1,-63.77693,27.37702
3968,335580,False,Strong Rep,Male,Some college,3,3,3,2,3,1,2,2,2,4,2,1,-33.32536,-50.976254
3969,335760,False,Strong Rep,Male,Some college,4,4,2,2,5,2,3,2,1,3,3,3,27.146864,-41.245647
3970,335788,False,Not strong Rep,Female,<HS,2,4,5,4,2,3,4,2,5,3,2,2,-28.491516,13.107698
3971,335830,False,Not strong Dem,Male,Some college,4,4,4,2,4,2,4,3,4,3,3,2,0.26643437,36.650024
3972,336173,False,Lean Rep,Male,Advanced Degree,5,4,2,2,1,3,3,3,1,3,4,2,67.46713,5.597692
3973,336184,False,Lean Dem,Male,Bachelors,2,2,4,2,4,2,2,3,4,2,2,2,-84.224655,30.840643
3974,336218,False,Lean Dem,Male,Bachelors,4,3,3,3,4,2,2,3,3,2,4,2,-34.138115,53.530697
3975,336278,False,Not strong Rep,Female,Bachelors,4,3,4,2,4,2,2,2,1,2,2,2,-50.6596,-65.008415
3976,336325,False,Strong Rep,Male,Advanced Degree,4,2,3,2,4,1,3,2,1,3,2,2,-25.033756,-52.74581
3977,336525,False,Not strong Dem,Male,Advanced Degree,2,2,4,3,5,1,1,2,4,1,3,1,-56.28947,30.839916
3978,336728,False,Not strong Dem,Male,Advanced Degree,2,2,4,2,5,2,2,3,3,2,3,1,-35.376118,67.691605
3979,336818,False,Lean Rep,Male,Some college,4,3,2,2,4,2,2,2,2,2,2,2,-10.788852,-56.28758
3980,336826,False,Strong Dem,Male,Bachelors,4,4,4,2,5,2,2,2,4,2,2,1,-58.92211,3.3623357
3981,336978,False,Strong Dem,Female,HS,3,2,2,2,5,2,2,2,4,2,4,2,-35.040543,3.0707703
3982,337080,False,Strong Rep,Male,<HS,5,5,1,2,3,3,3,3,1,3,2,2,59.644245,-2.0253968
3983,337094,False,Not strong Dem,Male,Some college,5,4,2,2,4,2,2,2,3,2,3,1,-34.25543,20.081896
3984,337211,False,Strong Rep,Male,Some college,2,2,4,3,1,2,3,2,3,3,2,2,-51.613766,-38.43848
3985,337361,False,Strong Rep,Female,Some college,4,3,3,2,3,2,2,2,3,2,2,2,-52.88785,-61.480614
3986,337374,False,Lean Dem,Female,Advanced Degree,4,4,4,2,5,2,3,4,4,1,3,2,0.691249,43.473465
3987,337421,False,Lean Dem,Male,Some college,5,5,1,2,1,3,4,3,2,3,4,3,71.50353,3.4530528
3988,337848,False,Strong Rep,Male,Some college,4,2,4,4,5,2,2,2,1,4,2,2,-26.763195,-72.25763
3989,338080,False,Independent,Male,Bachelors,4,4,4,2,4,2,2,2,2,2,2,1,-60.3416,5.167386
3990,338097,False,Strong Dem,Female,HS,4,4,3,4,5,2,2,2,5,2,2,1,-52.63899,-6.3350163
3991,338238,False,Strong Dem,Male,Advanced Degree,4,4,4,2,4,2,3,3,4,2,3,1,-2.114101,40.056915
3992,338306,False,Lean Rep,Female,HS,3,3,3,4,4,2,2,2,2,4,2,2,-24.348938,-63.237576
3993,338347,False,Strong Dem,Male,Bachelors,4,5,4,4,5,4,2,4,3,2,3,1,13.469703,49.32295
3994,338419,False,Independent,Male,<HS,4,4,1,3,3,2,2,3,2,4,2,2,10.878634,-70.688614
3995,338430,False,Not strong Rep,Male,HS,2,3,2,3,3,2,2,2,2,3,2,2,-17.367178,-56.390873
3996,338443,False,Not strong Rep,Female,HS,3,4,2,2,2,2,2,2,2,2,2,2,-8.794775,-53.05311
3997,338533,False,Not strong Dem,Male,HS,4,2,4,2,5,2,2,2,3,3,2,1,-87.81711,-4.305755
3998,338599,False,Strong Dem,Female,Some college,4,4,3,2,5,2,4,2,5,1,2,2,-45.398407,8.001896
3999,338645,False,Lean Dem,Female,Bachelors,2,2,2,1,2,2,2,2,3,2,2,2,-59.220493,-43.154305
4000,338717,False,Not strong Rep,Female,Some college,4,4,4,3,4,2,2,2,2,3,2,2,-22.38328,-76.43782
4001,338760,False,Independent,Female,Some college,4,2,2,4,5,2,2,2,5,1,2,1,-62.77854,-19.968212
4002,338843,False,Strong Dem,Female,Some college,3,3,4,4,5,2,2,2,5,2,2,1,-72.02626,-9.979264
4003,338934,False,Not strong Dem,Male,HS,4,4,3,4,1,2,2,3,3,2,2,2,-20.260548,-44.988
4004,338937,False,Strong Dem,Female,Some college,3,3,2,2,5,2,3,3,1,2,3,1,-11.0429735,26.515036
4005,338939,False,Strong Dem,Male,Bachelors,3,3,3,3,5,3,2,2,3,2,2,1,-66.291405,25.378992
4006,338976,False,Lean Dem,Female,Advanced Degree,4,4,3,3,3,2,4,2,2,3,3,2,19.750126,-51.752792
4007,338980,False,Not strong Rep,Female,<HS,3,3,3,3,4,2,2,1,3,4,2,2,-29.952496,-66.3293
4008,339072,False,Lean Rep,Male,Some college,5,5,2,3,4,3,4,3,1,4,4,3,77.7253,6.9473996
4009,339168,False,Not strong Rep,Female,Advanced Degree,4,1,4,4,4,1,2,1,4,2,2,1,-70.039375,-17.402603
4010,339331,False,Lean Rep,Male,Some college,4,2,3,2,5,2,2,2,3,2,2,2,-60.221584,-37.222935
4011,339335,False,Strong Rep,Male,Bachelors,4,2,4,2,5,2,2,2,2,3,2,2,-41.69572,-74.246445
4012,339452,False,Strong Rep,Female,Some college,3,3,2,2,3,2,2,2,1,2,2,2,-14.703152,-55.359596
4013,339478,False,Lean Rep,Male,HS,4,2,3,2,5,1,2,3,2,4,3,1,-8.280557,-7.6549063
4014,339506,False,Strong Dem,Female,Bachelors,3,4,4,2,3,3,2,3,3,1,2,1,-71.09121,22.814316
4015,339602,False,Strong Dem,Female,Bachelors,3,3,2,3,4,2,3,3,3,2,3,2,3.2259629,14.366474
4016,339666,False,Strong Rep,Female,Bachelors,3,2,3,3,5,2,2,2,2,4,2,2,-34.570877,-68.617035
4017,339732,False,Lean Dem,Male,HS,4,4,2,3,2,2,2,2,5,2,2,2,-31.272558,-33.284767
4018,339808,False,Not strong Rep,Male,Bachelors,5,4,3,2,3,2,3,4,2,4,3,2,35.270992,-33.012077
4019,339850,False,Lean Rep,Female,HS,4,3,3,2,2,2,3,2,2,3,2,2,-8.376524,-83.65045
4020,340249,False,Not strong Dem,Female,Some college,4,4,2,3,4,2,3,3,3,2,3,1,7.688537,32.601723
4021,340828,False,Not strong Dem,Male,Advanced Degree,4,4,4,3,5,2,2,3,2,2,3,1,-28.949272,46.119083
4022,340910,False,Lean Dem,Female,Advanced Degree,3,2,3,2,5,2,2,3,3,2,2,1,-79.50312,30.07897
4023,340965,False,Independent,Male,Advanced Degree,4,3,4,3,5,2,2,2,2,4,2,2,-26.670584,-72.605865
4024,341028,False,Strong Rep,Female,Some college,5,4,2,2,4,3,2,3,2,3,3,2,61.0136,-1.3952105
4025,341119,False,Strong Dem,Female,HS,3,3,4,3,4,4,3,4,3,3,3,2,7.2839518,80.24472
4026,341266,False,Strong Dem,Female,HS,4,4,4,4,3,2,2,2,3,2,2,2,-39.057747,-25.948244
4027,341414,False,Strong Dem,Female,<HS,3,3,3,5,2,4,2,2,5,2,2,2,-16.810553,14.332399
4028,341439,False,Strong Rep,Female,Advanced Degree,4,4,4,4,4,2,2,2,5,2,2,2,-48.833153,-1.3583838
4029,341524,False,Not strong Dem,Female,Bachelors,4,4,3,2,4,2,2,2,3,2,3,1,-35.862747,20.868147
4030,341604,False,Lean Dem,Female,Some college,4,2,2,3,5,2,3,3,3,3,3,1,0.30404714,17.869925
4031,341749,False,Lean Rep,Male,HS,4,2,4,2,3,1,2,2,2,4,2,2,-42.298115,-57.436394
4032,341784,False,Strong Dem,Female,Bachelors,3,2,3,2,5,1,2,2,4,1,2,1,-77.43631,-0.13261409
4033,341846,False,Strong Dem,Male,Advanced Degree,3,3,3,2,5,4,4,3,2,4,3,2,34.051548,22.549778
4034,341865,False,Not strong Rep,Male,Advanced Degree,3,2,4,2,3,2,2,2,2,3,3,2,-22.750786,-5.9964476
4035,341904,False,Lean Dem,Male,Bachelors,3,2,4,2,5,2,2,2,3,3,2,1,-87.571304,-5.243969
4036,341906,False,Not strong Dem,Male,Some college,2,2,4,2,5,2,1,2,2,3,3,2,-26.44366,-1.3055624
4037,341916,False,Not strong Dem,Female,Some college,5,4,1,4,3,2,3,4,2,2,4,2,20.04761,9.027711
4038,341986,False,Independent,Female,Some college,4,2,2,4,2,3,4,3,1,4,3,3,52.972992,-11.16901
4039,342160,False,Strong Rep,Male,HS,4,4,2,4,5,2,2,2,4,2,2,1,-52.60554,-6.523844
4040,342163,False,Not strong Rep,Male,Bachelors,4,3,3,2,5,2,2,2,4,2,2,2,-54.248264,3.0529108
4041,342520,False,Lean Dem,Male,Some college,4,4,3,4,3,2,2,2,4,1,2,2,-34.282993,-33.87932
4042,342539,False,Strong Rep,Female,Bachelors,4,4,3,2,2,3,2,2,1,4,3,3,17.802359,-77.30048
4043,342690,False,Strong Dem,Female,Bachelors,4,3,4,2,4,2,2,2,5,2,3,1,-46.89201,20.188417
4044,342842,False,Not strong Dem,Female,Advanced Degree,4,3,3,3,5,2,3,2,1,3,3,2,11.46427,-32.03094
4045,343051,False,Lean Rep,Male,HS,3,3,4,3,3,2,2,2,3,2,3,2,-33.87534,-17.688444
4046,343215,False,Not strong Dem,Female,Some college,4,4,1,4,1,2,4,4,3,4,4,4,51.880516,-25.541658
4047,343223,False,Lean Rep,Female,Some college,3,4,4,2,5,2,2,2,4,2,2,1,-66.90632,5.8386726
4048,343288,False,Lean Rep,Male,Advanced Degree,3,2,4,2,5,1,2,3,3,2,3,1,-41.345066,66.342094
4049,343512,False,Lean Rep,Male,Advanced Degree,3,2,3,2,5,1,2,2,2,2,2,1,-84.74723,-20.027565
4050,343703,False,Strong Rep,Female,HS,4,4,2,3,3,2,4,2,2,2,2,2,2.314045,-54.52159
4051,343797,False,Lean Rep,Female,Some college,3,4,2,2,5,2,2,2,1,4,2,2,-4.7607126,-62.54255
4052,343884,False,Lean Rep,Female,Bachelors,4,3,4,2,4,2,3,2,1,3,3,2,10.993269,-29.95532
4053,343894,False,Strong Dem,Female,Advanced Degree,2,2,4,2,5,2,2,2,3,2,2,1,-92.79346,-6.258332
4054,343910,False,Lean Dem,Male,Some college,4,3,4,3,1,2,4,2,2,3,4,2,23.88118,-47.40424
4055,343932,False,Not strong Dem,Male,Advanced Degree,4,4,3,2,5,2,3,3,2,3,3,1,1.1372807,32.46008
4056,343994,False,Lean Dem,Female,Bachelors,4,3,4,2,4,3,3,3,4,2,3,1,18.921852,70.34684
4057,344010,False,Lean Dem,Nonbinary,Some college,5,5,2,4,2,2,4,4,1,2,2,1,58.983677,-27.826723
4058,344206,False,Lean Rep,Male,<HS,3,3,2,3,2,2,2,2,2,2,4,4,-22.797825,-26.743883
4059,344207,False,Lean Rep,Male,Some college,3,2,3,3,2,2,2,2,2,2,2,2,-54.52418,-41.01176
4060,344251,False,Strong Dem,Male,Advanced Degree,3,2,4,2,4,1,2,2,3,2,2,1,-80.7019,-3.9933052
4061,344295,False,Lean Rep,Male,Advanced Degree,4,2,4,3,4,2,2,2,2,2,3,2,-25.458849,-14.35329
4062,344307,False,Strong Rep,Male,<HS,4,4,4,3,3,2,2,2,2,2,2,2,-59.271538,-59.688755
4063,344332,False,Strong Dem,Nonbinary,Bachelors,3,3,3,2,4,3,2,2,2,2,2,1,-66.530334,26.65698
4064,344488,False,Not strong Dem,Female,Bachelors,3,3,4,3,4,2,2,2,3,2,2,1,-68.73112,-10.505312
4065,344543,False,Strong Dem,Female,<HS,2,2,4,2,4,2,2,2,2,2,2,1,-92.262955,-9.097519
4066,344859,False,Not strong Dem,Female,Advanced Degree,4,3,2,2,4,2,3,3,2,2,3,1,-11.729716,26.565386
4067,344977,False,Strong Dem,Male,HS,2,4,4,2,4,3,4,4,2,3,3,2,22.749363,79.25648
4068,345194,False,Strong Rep,Female,Some college,4,2,2,2,2,3,3,3,1,4,3,2,53.88004,-14.3079195
4069,345218,False,Lean Dem,Female,Some college,3,4,5,4,3,2,2,2,2,3,2,3,-25.866413,-68.37357
4070,345232,False,Not strong Dem,Female,Some college,4,3,4,4,3,2,2,2,1,3,2,2,-22.183851,-65.54046
4071,345337,False,Strong Dem,Male,Bachelors,4,2,2,2,2,3,2,3,2,3,3,2,5.0527644,-21.601402
4072,345364,False,Lean Dem,Male,Some college,5,4,2,4,5,2,3,2,3,3,3,1,-4.040724,-36.727875
4073,345378,False,Not strong Rep,Female,Bachelors,3,4,3,2,3,2,2,3,2,3,3,1,-19.54289,50.776012
4074,345491,False,Strong Dem,Male,<HS,3,4,2,3,3,2,2,2,5,2,2,2,-31.538568,-32.881763
4075,345550,False,Not strong Dem,Female,<HS,3,2,4,4,5,2,2,2,4,2,2,2,-57.88375,-24.867466
4076,345578,False,Strong Dem,Male,Advanced Degree,2,2,4,2,5,1,2,3,4,2,3,1,-40.18523,67.08565
4077,345802,False,Strong Dem,Female,Advanced Degree,3,3,4,2,5,2,2,2,2,3,3,1,-45.498604,24.906368
4078,345831,False,Lean Dem,Female,HS,3,2,3,2,5,2,2,2,5,1,2,1,-75.92381,9.564307
4079,345922,False,Strong Dem,Male,Bachelors,2,2,4,2,5,3,2,3,4,2,3,1,-14.283926,76.924416
4080,346005,False,Lean Rep,Female,Advanced Degree,4,4,4,2,3,2,2,2,3,2,2,2,-57.414783,-60.808876
4081,346089,False,Strong Dem,Male,Some college,3,2,4,4,5,2,2,2,4,2,3,1,-45.042328,42.236298
4082,346091,False,Strong Rep,Female,HS,2,2,3,2,4,2,1,2,3,2,2,2,-63.63728,-40.90856
4083,346093,False,Lean Rep,Female,Bachelors,3,3,4,2,5,2,2,3,2,3,3,2,-13.167083,-0.6429742
4084,346116,False,Strong Dem,Female,Some college,4,4,2,3,5,3,4,2,3,2,3,1,14.570756,64.18516
4085,346251,False,Strong Dem,Male,Advanced Degree,4,3,4,2,5,2,2,2,2,2,3,1,-47.983555,25.233166
4086,346443,False,Strong Dem,Female,Advanced Degree,3,4,2,2,5,1,2,3,3,1,3,1,-25.802935,51.447758
4087,346515,False,Strong Dem,Female,Some college,5,4,2,4,3,3,4,3,2,3,2,2,60.19576,-21.36906
4088,346628,False,Strong Dem,Male,Advanced Degree,4,2,4,2,5,3,3,3,2,3,3,1,16.277374,68.6897
4089,346629,False,Strong Rep,Female,Advanced Degree,4,2,4,2,5,2,2,3,2,3,3,2,-12.754254,-3.931497
4090,346786,False,Lean Dem,Female,Advanced Degree,3,2,3,2,5,2,2,3,3,2,2,2,-80.65652,30.02359
4091,346848,False,Lean Dem,Male,Some college,3,3,2,3,2,2,2,3,3,2,3,1,-36.18421,48.473557
4092,346911,False,Lean Dem,Female,Advanced Degree,2,2,4,2,5,2,2,3,3,2,2,2,-83.3894,31.16911
